reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date,cluster,customer_segment
98577,City Hotel,0,100,2016,September,40,28,0,4,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,26.0,,Transient-Party,140.0,Check-Out,2016-02-10,0,0
98579,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98580,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98582,City Hotel,0,100,2016,September,40,28,0,4,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,26.0,,Transient-Party,140.0,Check-Out,2016-02-10,0,0
98585,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98586,City Hotel,0,245,2016,September,40,28,0,4,2,0.0,0,AUT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,22.0,,Transient,80.75,Check-Out,2016-02-10,2,2
98588,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,B,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98591,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98592,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98594,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,99.9,Check-Out,2016-02-10,2,2
98598,City Hotel,0,130,2016,September,40,29,0,3,2,0.0,0,NLD,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,139.5,Check-Out,2016-02-10,0,0
98599,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98601,City Hotel,0,130,2016,September,40,29,0,3,2,0.0,0,NLD,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,139.5,Check-Out,2016-02-10,0,0
98602,City Hotel,0,193,2016,September,40,29,0,3,2,0.0,0,SWE,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,93.09,Check-Out,2016-02-10,2,2
98603,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98606,City Hotel,0,193,2016,September,40,29,0,3,2,0.0,0,SWE,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,93.09,Check-Out,2016-02-10,2,2
98607,City Hotel,0,130,2016,September,40,29,0,3,2,0.0,0,NLD,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,139.5,Check-Out,2016-02-10,0,0
98608,City Hotel,0,193,2016,September,40,29,0,3,2,0.0,0,DNK,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,93.09,Check-Out,2016-02-10,2,2
98612,City Hotel,0,166,2016,September,40,30,0,2,2,0.0,0,GBR,BB,1,1,Online TA,TA/TO,0,A,D,No Deposit,7.0,,Transient,99.78,Check-Out,2016-02-10,2,2
98613,City Hotel,0,11,2016,September,40,30,0,2,2,0.0,1,DEU,BB,1,0,Direct,Direct,0,E,A,No Deposit,14.0,,Transient,218.0,Check-Out,2016-02-10,0,0
98614,City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,117.9,Check-Out,2016-02-10,0,0
98615,City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,FRA,BB,0,1,Groups,TA/TO,0,B,A,No Deposit,1.0,,Transient-Party,65.0,Check-Out,2016-02-10,2,2
98616,City Hotel,0,10,2016,September,40,30,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,204.0,Check-Out,2016-02-10,0,0
98619,City Hotel,0,221,2016,September,40,29,0,3,1,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,115.5,Check-Out,2016-02-10,0,0
98620,City Hotel,0,1,2016,September,40,29,0,3,2,0.0,0,NLD,HB,0,0,Corporate,Corporate,0,A,A,No Deposit,325.0,,Transient-Party,146.0,Check-Out,2016-02-10,1,1
98621,City Hotel,0,75,2016,October,40,1,0,1,2,0.0,0,DEU,BB,1,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,85.0,,Transient,89.75,Check-Out,2016-02-10,1,1
98622,City Hotel,0,221,2016,September,40,29,0,3,1,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,99.9,Check-Out,2016-02-10,0,0
98623,City Hotel,0,254,2016,September,40,29,0,3,2,0.0,0,GBR,BB,0,1,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,95.4,Check-Out,2016-02-10,2,2
98624,City Hotel,0,1,2016,September,40,29,0,3,2,0.0,0,FRA,HB,0,0,Corporate,Corporate,0,A,A,No Deposit,325.0,,Transient,146.0,Check-Out,2016-02-10,1,1
98625,City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,117.9,Check-Out,2016-02-10,0,0
98626,City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,117.9,Check-Out,2016-02-10,0,0
98630,City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,117.9,Check-Out,2016-02-10,0,0
98632,City Hotel,0,2,2016,September,40,30,0,2,2,0.0,0,KAZ,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,209.5,Check-Out,2016-02-10,0,0
98635,City Hotel,0,256,2016,September,40,29,0,3,2,0.0,0,GBR,BB,0,1,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,95.4,Check-Out,2016-02-10,2,2
98636,City Hotel,0,196,2016,October,40,1,0,1,1,0.0,0,ESP,SC,0,1,Online TA,TA/TO,0,A,D,No Deposit,8.0,,Transient,93.6,Check-Out,2016-02-10,2,2
98637,City Hotel,0,1,2016,September,40,29,1,3,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,D,D,No Deposit,,,Transient,190.0,Check-Out,2016-03-10,0,0
98638,City Hotel,0,254,2016,September,40,29,1,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,100.3,Check-Out,2016-03-10,2,2
98639,City Hotel,0,254,2016,September,40,29,1,3,2,0.0,0,POL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,100.3,Check-Out,2016-03-10,2,2
98642,City Hotel,0,254,2016,September,40,29,1,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,100.3,Check-Out,2016-03-10,2,2
98644,City Hotel,0,159,2016,September,40,29,1,3,2,0.0,0,GBR,SC,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,113.4,Check-Out,2016-03-10,0,0
98647,City Hotel,0,6,2016,October,40,1,1,1,1,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,86.0,,Transient,152.0,Check-Out,2016-03-10,1,1
98648,City Hotel,0,1,2016,September,40,30,1,2,1,0.0,0,USA,BB,0,0,Direct,Direct,0,E,E,No Deposit,14.0,,Transient,215.0,Check-Out,2016-03-10,0,0
98650,City Hotel,0,0,2016,September,40,29,1,3,1,0.0,0,DEU,BB,0,0,Direct,Direct,0,F,F,No Deposit,,,Transient,225.0,Check-Out,2016-03-10,0,0
98651,City Hotel,0,261,2016,October,40,1,1,1,2,0.0,0,ITA,HB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,96.0,Check-Out,2016-03-10,2,2
98653,City Hotel,0,261,2016,October,40,1,1,1,1,0.0,0,ITA,HB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,73.0,Check-Out,2016-03-10,2,2
98654,City Hotel,0,204,2016,September,40,30,1,2,2,0.0,0,PRT,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98659,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,PRT,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98661,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98664,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98666,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,PRT,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98667,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,B,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98668,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98669,City Hotel,0,0,2016,October,41,2,1,0,2,1.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,144.0,Check-Out,2016-03-10,1,1
98672,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98673,City Hotel,0,1,2016,October,40,1,1,1,2,0.0,0,RUS,BB,1,3,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,184.0,Check-Out,2016-03-10,0,0
98676,City Hotel,0,222,2016,September,40,29,1,3,2,0.0,0,BEL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,111.35,Check-Out,2016-03-10,0,0
98677,City Hotel,0,0,2016,October,41,2,1,0,1,0.0,0,PRT,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,130.0,Check-Out,2016-03-10,1,1
98680,City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,DEU,BB,0,0,Groups,Corporate,0,A,A,No Deposit,,,Transient-Party,132.0,Check-Out,2016-03-10,2,2
98683,City Hotel,0,91,2016,September,40,30,1,2,1,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,3.0,,Transient-Party,75.0,Check-Out,2016-03-10,1,1
98684,City Hotel,0,91,2016,September,40,30,1,2,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,3.0,,Transient-Party,80.0,Check-Out,2016-03-10,1,1
98685,City Hotel,0,91,2016,September,40,30,1,2,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,3.0,,Transient-Party,80.0,Check-Out,2016-03-10,1,1
98688,City Hotel,0,0,2016,September,40,30,1,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,D,No Deposit,,331.0,Transient,131.0,Check-Out,2016-03-10,1,1
98690,City Hotel,0,91,2016,September,40,30,1,2,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,3.0,,Transient-Party,80.0,Check-Out,2016-03-10,1,1
98691,City Hotel,0,247,2016,September,40,26,2,5,2,0.0,0,BLR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,100.3,Check-Out,2016-03-10,2,2
98692,City Hotel,0,223,2016,September,40,29,1,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,92.28,Check-Out,2016-03-10,2,2
98694,City Hotel,0,91,2016,September,40,30,1,2,3,0.0,1,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,3.0,,Transient-Party,110.0,Check-Out,2016-03-10,1,1
98696,City Hotel,0,91,2016,September,40,30,1,2,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,3.0,,Transient-Party,40.0,Check-Out,2016-03-10,1,1
98700,City Hotel,0,91,2016,September,40,30,1,2,1,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,3.0,,Transient-Party,75.0,Check-Out,2016-03-10,1,1
98710,City Hotel,0,281,2016,October,40,1,2,1,2,1.0,0,ITA,HB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,96.0,Check-Out,2016-04-10,2,2
98711,City Hotel,0,281,2016,October,40,1,2,1,2,0.0,0,ITA,HB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,96.0,Check-Out,2016-04-10,2,2
98715,City Hotel,0,179,2016,October,40,1,2,1,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.9,Check-Out,2016-04-10,0,0
98718,City Hotel,0,179,2016,October,40,1,2,1,2,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.9,Check-Out,2016-04-10,0,0
98723,City Hotel,0,0,2016,October,41,3,1,0,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,86.0,,Transient,156.0,Check-Out,2016-04-10,1,1
98724,City Hotel,0,121,2016,September,40,29,2,3,2,1.0,0,FRA,HB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,181.17,Check-Out,2016-04-10,0,0
98726,City Hotel,0,44,2016,October,41,2,2,0,1,0.0,0,DEU,SC,0,1,Online TA,GDS,0,A,A,No Deposit,195.0,,Transient,102.6,Check-Out,2016-04-10,1,1
98733,City Hotel,0,163,2016,September,40,30,2,2,2,0.0,0,BEL,BB,0,0,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,123.3,Check-Out,2016-04-10,2,2
98736,City Hotel,0,29,2016,September,40,30,2,2,3,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,F,F,No Deposit,7.0,,Transient,150.61,Check-Out,2016-04-10,0,0
98738,City Hotel,0,166,2016,September,40,30,2,2,2,0.0,0,BEL,SC,0,2,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,102.6,Check-Out,2016-04-10,0,0
98740,City Hotel,0,175,2016,September,40,30,2,2,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,87.32,Check-Out,2016-04-10,2,2
98743,City Hotel,0,10,2016,September,40,30,2,2,2,2.0,0,DEU,BB,0,1,Online TA,TA/TO,0,F,F,No Deposit,9.0,,Transient,254.5,Check-Out,2016-04-10,0,0
98744,City Hotel,0,164,2016,September,40,30,2,2,2,0.0,0,BEL,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,126.9,Check-Out,2016-04-10,0,0
98746,City Hotel,0,54,2016,October,41,2,2,0,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,118.8,Check-Out,2016-04-10,0,0
98749,City Hotel,0,45,2016,October,41,3,1,0,3,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,158.4,Check-Out,2016-04-10,0,0
98750,City Hotel,0,166,2016,October,40,1,2,1,2,0.0,0,BEL,BB,0,1,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,118.8,Check-Out,2016-04-10,0,0
98751,City Hotel,0,164,2016,September,40,30,2,2,2,0.0,0,BEL,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,126.9,Check-Out,2016-04-10,0,0
98755,City Hotel,0,74,2016,October,41,3,1,0,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,B,No Deposit,7.0,,Transient,91.48,Check-Out,2016-04-10,1,1
98757,City Hotel,0,210,2016,October,41,3,1,0,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,7.0,,Transient,83.85,Check-Out,2016-04-10,2,2
98760,City Hotel,0,51,2016,October,41,2,2,0,3,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,151.2,Check-Out,2016-04-10,0,0
98761,City Hotel,0,40,2016,October,41,3,1,0,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,D,No Deposit,14.0,,Transient,108.0,Check-Out,2016-04-10,1,1
98762,City Hotel,0,75,2016,October,41,2,2,0,2,1.0,0,BRA,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,7.0,,Transient,96.78,Check-Out,2016-04-10,1,1
98764,City Hotel,0,0,2016,October,40,1,2,1,1,0.0,0,USA,BB,0,1,Online TA,Direct,0,A,B,No Deposit,,,Transient,150.0,Check-Out,2016-04-10,0,0
98770,City Hotel,0,16,2016,October,41,2,2,1,1,0.0,0,CYP,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,150.0,Transient,95.0,Check-Out,2016-05-10,1,1
98771,City Hotel,0,102,2016,October,41,2,2,1,2,0.0,0,ITA,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.0,Check-Out,2016-05-10,0,0
98772,City Hotel,0,17,2016,October,41,3,1,1,1,0.0,0,DEU,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,150.0,Transient,95.0,Check-Out,2016-05-10,1,1
98774,City Hotel,0,0,2016,October,41,5,0,0,3,0.0,0,PRT,BB,0,1,Online TA,TA/TO,1,D,K,No Deposit,9.0,,Transient,0.0,Check-Out,2016-05-10,1,1
98775,City Hotel,0,243,2016,September,40,27,2,6,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,80.75,Check-Out,2016-05-10,2,2
98776,City Hotel,0,24,2016,October,41,2,2,1,2,0.0,0,LUX,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,149.0,Check-Out,2016-05-10,0,0
98778,City Hotel,0,42,2016,October,41,2,2,1,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,7.0,,Transient,107.41,Check-Out,2016-05-10,1,1
98781,City Hotel,0,33,2016,October,41,2,2,1,2,0.0,0,GBR,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.0,Check-Out,2016-05-10,1,1
98787,City Hotel,0,71,2016,October,41,4,0,1,2,0.0,0,NLD,BB,1,0,Direct,Direct,0,A,D,No Deposit,14.0,,Transient,111.0,Check-Out,2016-05-10,1,1
98789,City Hotel,0,21,2016,October,41,2,2,1,2,0.0,0,USA,BB,0,0,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,61.33,Check-Out,2016-05-10,1,1
98790,City Hotel,0,42,2016,October,41,2,2,1,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,97.02,Check-Out,2016-05-10,1,1
98794,City Hotel,0,36,2016,October,41,3,1,1,2,0.0,0,CN,BB,1,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,148.5,Check-Out,2016-05-10,0,0
98796,City Hotel,0,207,2016,October,41,4,0,1,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.9,Check-Out,2016-05-10,0,0
98798,City Hotel,0,89,2016,October,41,3,1,1,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,16.0,,Transient,80.75,Check-Out,2016-05-10,1,1
98801,City Hotel,0,57,2016,October,41,2,2,1,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,118.8,Check-Out,2016-05-10,0,0
98802,City Hotel,0,31,2016,October,41,2,2,1,2,0.0,0,FRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,89.0,,Transient,104.64,Check-Out,2016-05-10,1,1
98803,City Hotel,0,207,2016,September,40,30,2,3,2,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,106.25,Check-Out,2016-05-10,0,0
98804,City Hotel,0,109,2016,October,41,3,1,1,2,0.0,0,PRT,BB,0,0,Complementary,Direct,0,A,A,No Deposit,,,Transient,0.0,Check-Out,2016-05-10,1,1
98805,City Hotel,0,1,2016,October,41,4,0,1,2,0.0,0,DEU,BB,0,0,Direct,Direct,0,E,E,No Deposit,14.0,,Transient,204.0,Check-Out,2016-05-10,0,0
98806,City Hotel,0,86,2016,October,41,2,2,1,3,0.0,0,NLD,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,151.2,Check-Out,2016-05-10,0,0
98809,City Hotel,0,1,2016,October,41,3,1,1,2,0.0,0,PRT,BB,1,2,Complementary,Corporate,0,A,B,No Deposit,341.0,,Transient,0.0,Check-Out,2016-05-10,1,1
98810,City Hotel,1,0,2016,December,51,12,1,0,2,0.0,0,PRT,BB,0,2,Corporate,Corporate,1,A,A,No Deposit,341.0,,Transient,77.0,Canceled,2016-12-12,1,1
98811,City Hotel,1,0,2016,December,51,12,1,0,2,0.0,0,PRT,BB,0,2,Complementary,Corporate,1,A,A,No Deposit,341.0,,Transient,0.0,Canceled,2016-12-12,1,1
98812,City Hotel,0,159,2016,September,40,30,2,3,2,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,134.46,Check-Out,2016-05-10,0,0
98815,City Hotel,0,18,2016,October,41,2,2,1,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,85.0,Check-Out,2016-05-10,1,1
98816,City Hotel,0,195,2016,October,41,2,2,1,2,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.9,Check-Out,2016-05-10,0,0
98817,City Hotel,0,207,2016,October,41,4,0,1,2,0.0,0,CHN,BB,0,3,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,108.9,Check-Out,2016-05-10,0,0
98819,City Hotel,0,207,2016,October,41,4,0,1,2,0.0,0,CHN,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,108.9,Check-Out,2016-05-10,0,0
98821,City Hotel,0,34,2016,October,41,2,2,1,3,0.0,0,ISR,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,158.4,Check-Out,2016-05-10,0,0
98823,City Hotel,0,31,2016,October,41,4,0,1,2,0.0,0,ISR,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,99.9,Check-Out,2016-05-10,1,1
98824,City Hotel,0,6,2016,October,41,4,0,1,2,0.0,0,NLD,SC,0,0,Direct,Direct,0,A,B,No Deposit,14.0,,Transient,140.0,Check-Out,2016-05-10,1,1
98825,City Hotel,0,10,2016,October,41,2,2,1,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,85.0,Check-Out,2016-05-10,1,1
98829,City Hotel,0,9,2016,October,41,2,2,1,2,0.0,0,FRA,BB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,85.0,Check-Out,2016-05-10,1,1
98830,City Hotel,0,207,2016,October,41,4,0,1,2,0.0,0,CHN,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,108.9,Check-Out,2016-05-10,0,0
98836,City Hotel,0,213,2016,October,40,1,2,2,2,0.0,0,BEL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,102.85,Check-Out,2016-05-10,0,0
98837,City Hotel,0,37,2016,October,41,2,2,1,3,0.0,0,MAR,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,158.4,Check-Out,2016-05-10,0,0
98839,City Hotel,0,91,2016,October,41,3,1,1,1,0.0,0,IRL,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,113.4,Check-Out,2016-05-10,0,0
98840,City Hotel,0,89,2016,October,41,3,1,1,1,0.0,0,IRL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,113.4,Check-Out,2016-05-10,0,0
98842,City Hotel,0,31,2016,October,41,3,1,1,2,1.0,0,DEU,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,116.55,Check-Out,2016-05-10,1,1
98847,City Hotel,0,6,2016,October,41,3,1,2,2,0.0,0,CHE,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,117.04,Check-Out,2016-06-10,0,0
98852,City Hotel,0,35,2016,October,41,2,2,2,2,0.0,0,ITA,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,144.63,Check-Out,2016-06-10,1,1
98855,City Hotel,0,201,2016,October,41,3,1,2,3,0.0,0,CHN,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,142.56,Check-Out,2016-06-10,0,0
98858,City Hotel,0,20,2016,October,41,3,1,2,2,0.0,0,ESP,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,149.0,Check-Out,2016-06-10,0,0
98861,City Hotel,0,150,2016,October,41,3,1,2,2,0.0,0,BRA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,118.8,Check-Out,2016-06-10,0,0
98862,City Hotel,0,38,2016,October,41,3,1,2,1,0.0,0,NLD,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,117.0,Check-Out,2016-06-10,0,0
98865,City Hotel,0,21,2016,October,41,3,1,2,2,0.0,0,CN,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,99.33,Check-Out,2016-06-10,1,1
98867,City Hotel,0,18,2016,October,41,2,2,2,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,85.0,Check-Out,2016-06-10,1,1
98869,City Hotel,0,1,2016,October,41,5,0,1,2,1.0,0,DEU,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,,,Transient,140.0,Check-Out,2016-06-10,1,1
98870,City Hotel,0,21,2016,October,41,2,2,2,2,0.0,0,ITA,BB,0,3,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,121.63,Check-Out,2016-06-10,0,0
