reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date
83441,City Hotel,0,1,2016,February,6,1,1,0,1,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,66.22,Check-Out,2016-02-02
83448,City Hotel,0,9,2016,January,5,30,2,1,2,0.0,0,ITA,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,81.0,Check-Out,2016-02-02
83449,City Hotel,0,79,2016,January,5,30,2,1,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,89.0,,Transient,64.64,Check-Out,2016-02-02
83450,City Hotel,0,11,2016,January,6,31,2,0,1,0.0,0,DEU,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,67.4,Check-Out,2016-02-02
83451,City Hotel,0,8,2016,January,5,27,2,4,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Check-Out,2016-02-02
83453,City Hotel,0,1,2016,February,6,2,0,1,1,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,85.0,Check-Out,2016-03-02
83454,City Hotel,0,4,2016,February,6,1,1,1,1,0.0,0,ITA,SC,0,0,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,81.0,Check-Out,2016-03-02
83455,City Hotel,0,20,2016,January,6,31,2,1,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,28.0,,Transient,66.0,Check-Out,2016-03-02
83459,City Hotel,0,0,2016,February,6,1,1,1,2,0.0,0,FRA,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,79.0,Check-Out,2016-03-02
83464,City Hotel,0,3,2016,January,5,30,2,2,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,80.0,Check-Out,2016-03-02
83466,City Hotel,0,15,2016,February,6,2,0,1,1,0.0,0,ESP,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,40.0,Transient,65.0,Check-Out,2016-03-02
83468,City Hotel,0,9,2016,February,6,3,0,1,2,0.0,0,USA,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,90.0,Check-Out,2016-04-02
83469,City Hotel,0,4,2016,February,6,2,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,64.0,Check-Out,2016-04-02
83473,City Hotel,0,1,2016,February,6,3,0,1,1,0.0,0,PRT,BB,0,1,Corporate,Corporate,0,A,A,No Deposit,,40.0,Transient,66.0,Check-Out,2016-04-02
83477,City Hotel,0,2,2016,May,20,11,0,1,1,0.0,0,PRT,BB,1,1,Corporate,Corporate,1,A,A,No Deposit,,40.0,Transient-Party,67.0,Check-Out,2016-12-05
83478,City Hotel,0,5,2016,February,6,3,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,40.0,Transient,67.0,Check-Out,2016-04-02
83479,City Hotel,0,2,2016,March,10,2,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,1,A,A,No Deposit,,40.0,Transient-Party,65.0,Check-Out,2016-03-03
83482,City Hotel,0,0,2016,February,6,3,0,1,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.0,Check-Out,2016-04-02
83483,City Hotel,0,10,2016,February,6,2,0,2,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,92.0,Check-Out,2016-04-02
83485,City Hotel,0,16,2016,January,6,31,2,2,1,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,27.0,,Transient,43.0,Check-Out,2016-04-02
83489,City Hotel,0,6,2016,January,5,30,2,3,3,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,130.0,Check-Out,2016-04-02
83492,City Hotel,0,9,2016,February,6,3,0,2,1,0.0,0,FRA,BB,0,0,Groups,Direct,0,A,A,No Deposit,,,Transient,67.0,Check-Out,2016-05-02
83493,City Hotel,0,12,2016,February,6,3,0,2,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,F,F,No Deposit,,,Transient,86.0,Check-Out,2016-05-02
83494,City Hotel,0,7,2016,February,6,4,0,1,1,0.0,0,ITA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,86.0,Check-Out,2016-05-02
83497,City Hotel,0,2,2016,February,6,1,1,3,2,0.0,1,USA,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,93.0,Check-Out,2016-05-02
83498,City Hotel,0,6,2016,February,6,2,0,3,1,0.0,0,ESP,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,138.0,,Transient,62.8,Check-Out,2016-05-02
83499,City Hotel,0,13,2016,February,6,1,1,3,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,66.0,Check-Out,2016-05-02
83501,City Hotel,0,1,2016,February,6,3,0,2,3,0.0,0,PRT,BB,0,1,Direct,Direct,0,D,D,No Deposit,,,Transient,133.0,Check-Out,2016-05-02
83502,City Hotel,0,1,2016,February,6,3,0,2,1,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,92.0,Check-Out,2016-05-02
83504,City Hotel,0,5,2016,February,6,4,0,1,2,0.0,0,PRT,BB,0,2,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,66.0,Check-Out,2016-05-02
83505,City Hotel,0,0,2016,February,6,3,0,2,2,0.0,0,PRT,BB,1,0,Direct,Direct,0,B,B,No Deposit,,,Transient-Party,22.5,Check-Out,2016-05-02
83508,City Hotel,0,31,2016,February,6,4,0,1,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,77.0,Check-Out,2016-05-02
83509,City Hotel,0,9,2016,February,6,5,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,80.0,Check-Out,2016-06-02
83512,City Hotel,0,4,2016,February,6,4,0,2,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,72.07,Check-Out,2016-06-02
83513,City Hotel,0,11,2016,February,6,5,0,1,2,0.0,0,CHN,SC,1,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,90.0,Check-Out,2016-06-02
83514,City Hotel,0,31,2016,February,6,4,0,2,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,81.5,Check-Out,2016-06-02
83515,City Hotel,0,4,2016,February,6,5,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,80.0,Check-Out,2016-06-02
83516,City Hotel,0,31,2016,February,6,4,0,2,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,77.0,Check-Out,2016-06-02
83519,City Hotel,0,14,2016,February,6,3,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,8.0,,Transient,82.8,Check-Out,2016-06-02
83521,City Hotel,0,31,2016,February,6,4,0,2,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,77.0,Check-Out,2016-06-02
83522,City Hotel,0,31,2016,February,6,4,0,2,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,77.0,Check-Out,2016-06-02
83525,City Hotel,0,4,2016,February,6,4,0,2,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,93.0,Check-Out,2016-06-02
83526,City Hotel,0,34,2016,January,6,31,2,4,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,27.0,,Transient,50.33,Check-Out,2016-06-02
83527,City Hotel,0,31,2016,January,5,30,2,5,2,1.0,0,TUR,BB,0,3,Offline TA/TO,TA/TO,0,D,E,No Deposit,16.0,,Transient,84.03,Check-Out,2016-06-02
83528,City Hotel,0,31,2016,February,6,4,0,2,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,174.0,Transient-Party,71.0,Check-Out,2016-06-02
83529,City Hotel,0,0,2016,February,6,5,0,1,2,0.0,0,PRT,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,0.0,Check-Out,2016-06-02
83530,City Hotel,0,4,2016,February,6,3,0,3,1,0.0,0,PRT,BB,0,1,Direct,Direct,0,A,A,No Deposit,,,Transient,81.0,Check-Out,2016-06-02
83533,City Hotel,0,0,2016,February,6,5,0,2,1,0.0,0,FRA,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,79.0,Check-Out,2016-07-02
83537,City Hotel,0,13,2016,February,6,3,0,4,1,0.0,0,CHN,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,,183.0,Transient,86.0,Check-Out,2016-07-02
83539,City Hotel,0,0,2016,February,6,6,0,1,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.0,Check-Out,2016-07-02
83540,City Hotel,0,59,2016,February,6,4,0,3,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,28.0,,Transient,60.0,Check-Out,2016-07-02
83541,City Hotel,0,6,2016,February,6,4,0,3,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,66.0,Check-Out,2016-07-02
83542,City Hotel,0,10,2016,February,6,6,0,1,2,0.0,0,CHN,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Check-Out,2016-07-02
83544,City Hotel,0,1,2016,February,6,3,0,4,2,1.0,0,ITA,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,111.0,Check-Out,2016-07-02
83546,City Hotel,0,16,2016,February,6,5,0,2,2,0.0,0,CHE,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,8.0,,Transient,82.8,Check-Out,2016-07-02
83547,City Hotel,0,8,2016,February,6,5,0,2,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,93.0,Check-Out,2016-07-02
83549,City Hotel,0,0,2016,February,6,4,0,3,2,0.0,0,DEU,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,98.33,Check-Out,2016-07-02
83554,City Hotel,0,13,2016,February,6,3,0,4,2,0.0,0,DNK,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,,183.0,Transient-Party,96.0,Check-Out,2016-07-02
83556,City Hotel,0,14,2016,February,6,4,0,3,2,0.0,0,GRC,BB,0,0,Corporate,Corporate,0,G,G,No Deposit,,183.0,Transient-Party,112.0,Check-Out,2016-07-02
83557,City Hotel,0,1,2016,February,6,6,0,1,2,0.0,0,PRT,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,81.0,Check-Out,2016-07-02
83564,City Hotel,0,4,2016,February,6,5,0,2,2,0.0,0,RUS,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Check-Out,2016-07-02
83567,City Hotel,0,4,2016,February,6,5,0,2,2,1.0,0,ESP,BB,1,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,120.0,Check-Out,2016-07-02
83569,City Hotel,0,70,2016,February,6,5,0,2,2,0.0,0,GBR,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,69.5,Check-Out,2016-07-02
83570,City Hotel,0,12,2016,February,6,5,0,2,2,0.0,0,CHE,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.0,Check-Out,2016-07-02
83572,City Hotel,0,7,2016,February,6,5,0,2,1,0.0,0,NOR,BB,0,0,Corporate,Corporate,0,E,F,No Deposit,,183.0,Transient-Party,86.0,Check-Out,2016-07-02
83574,City Hotel,0,17,2016,February,6,5,0,2,2,0.0,0,ARM,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,65.2,Check-Out,2016-07-02
83577,City Hotel,0,22,2016,February,6,4,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,11.0,,Transient,71.6,Check-Out,2016-07-02
83578,City Hotel,0,129,2016,February,6,4,0,3,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Group,62.0,Check-Out,2016-07-02
83583,City Hotel,0,12,2016,February,6,5,1,2,3,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,130.0,Check-Out,2016-08-02
83586,City Hotel,0,0,2016,February,7,7,1,0,2,0.0,0,FRA,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,79.0,Check-Out,2016-08-02
83588,City Hotel,0,1,2016,February,6,6,1,1,1,0.0,0,BEL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,86.0,Check-Out,2016-08-02
83591,City Hotel,0,61,2016,February,6,3,1,4,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,28.0,,Transient,60.0,Check-Out,2016-08-02
83593,City Hotel,0,2,2016,February,7,7,1,0,3,0.0,0,CHN,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,127.0,Check-Out,2016-08-02
83594,City Hotel,0,85,2016,February,6,3,1,4,2,0.0,0,DEU,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,10.0,,Transient,71.0,Check-Out,2016-08-02
83595,City Hotel,0,2,2016,February,6,5,1,2,1,0.0,0,PRT,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,57.98,Check-Out,2016-08-02
83597,City Hotel,0,81,2016,February,6,6,1,1,2,0.0,0,FRA,BB,0,1,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,77.0,Check-Out,2016-08-02
83598,City Hotel,0,1,2016,February,6,6,1,1,2,1.0,0,ESP,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,120.0,Check-Out,2016-08-02
83601,City Hotel,0,2,2016,February,6,6,1,1,2,0.0,0,HRV,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,102.0,Check-Out,2016-08-02
83604,City Hotel,0,16,2016,February,6,5,1,2,2,0.0,0,SWE,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,7.0,,Transient,64.22,Check-Out,2016-08-02
83607,City Hotel,0,95,2016,February,6,5,1,2,2,0.0,0,NLD,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,121.0,,Transient,72.0,Check-Out,2016-08-02
83610,City Hotel,0,0,2016,February,7,8,0,0,2,0.0,0,PRT,BB,0,0,Direct,Direct,1,A,D,No Deposit,,,Transient,0.0,Check-Out,2016-08-02
83615,City Hotel,0,3,2016,February,7,8,1,0,1,0.0,0,ITA,HB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,129.0,Check-Out,2016-09-02
83618,City Hotel,0,2,2016,February,7,8,1,0,2,1.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,9.0,,Transient,109.0,Check-Out,2016-09-02
83619,City Hotel,0,40,2016,February,6,6,2,1,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,27.0,,Transient,40.67,Check-Out,2016-09-02
83620,City Hotel,0,10,2016,February,7,7,2,0,3,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,130.0,Check-Out,2016-09-02
83623,City Hotel,0,4,2016,February,7,7,2,0,2,0.0,0,ESP,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,102.0,Check-Out,2016-09-02
83625,City Hotel,0,9,2016,February,6,6,2,1,3,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,130.0,Check-Out,2016-09-02
83630,City Hotel,0,5,2016,February,6,6,2,1,2,2.0,0,ESP,HB,1,0,Direct,Direct,0,F,F,No Deposit,14.0,,Transient,145.5,Check-Out,2016-09-02
83631,City Hotel,0,10,2016,February,6,6,2,1,3,0.0,0,ITA,BB,0,2,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,132.5,Check-Out,2016-09-02
83637,City Hotel,0,28,2016,February,6,5,2,2,2,0.0,0,NLD,BB,0,1,Online TA,TA/TO,0,B,B,No Deposit,9.0,,Transient-Party,77.39,Check-Out,2016-09-02
83639,City Hotel,0,28,2016,February,6,5,2,2,2,0.0,0,BEL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,84.65,Check-Out,2016-09-02
83643,City Hotel,0,28,2016,February,6,6,2,1,1,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient-Party,81.1,Check-Out,2016-09-02
83644,City Hotel,0,17,2016,February,7,7,2,0,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,81.07,Check-Out,2016-09-02
83646,City Hotel,0,23,2016,February,7,7,2,1,2,0.0,0,BRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,85.0,,Transient,66.0,Check-Out,2016-10-02
83648,City Hotel,0,137,2016,February,7,7,2,1,2,1.0,0,FRA,BB,0,2,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Transient,77.0,Check-Out,2016-10-02
83649,City Hotel,0,23,2016,February,7,7,2,1,2,0.0,0,BRA,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,85.0,,Transient,66.0,Check-Out,2016-10-02
83650,City Hotel,0,2,2016,February,6,6,2,2,3,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,130.0,Check-Out,2016-10-02
83651,City Hotel,0,8,2016,February,7,9,0,1,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,72.07,Check-Out,2016-10-02
83653,City Hotel,0,92,2016,February,7,9,0,1,3,0.0,0,BRA,BB,0,1,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,133.0,Check-Out,2016-10-02
83656,City Hotel,0,1,2016,February,7,7,2,1,2,0.0,0,FRA,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Group,51.5,Check-Out,2016-10-02
83658,City Hotel,0,20,2016,February,7,7,2,1,2,0.0,0,CHE,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.0,Check-Out,2016-10-02
83659,City Hotel,0,20,2016,February,7,7,2,1,2,0.0,0,LKA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.0,Check-Out,2016-10-02
83662,City Hotel,0,2,2016,February,7,8,1,1,1,0.0,0,PRT,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,75.0,Check-Out,2016-10-02
83664,City Hotel,0,68,2016,February,6,6,2,2,2,0.0,0,MYS,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,51.09,Check-Out,2016-10-02
83668,City Hotel,0,0,2016,February,7,8,1,1,2,0.0,0,ITA,SC,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,84.0,Check-Out,2016-10-02
83671,City Hotel,0,20,2016,February,7,8,1,1,2,0.0,0,FRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,83.8,Check-Out,2016-10-02
83672,City Hotel,0,132,2016,February,7,7,2,1,2,0.0,0,CHE,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Group,62.0,Check-Out,2016-10-02
83677,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83679,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83680,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83685,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83688,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83690,City Hotel,0,18,2016,February,7,7,2,1,2,0.0,0,DEU,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,82.8,Check-Out,2016-10-02
83695,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83697,City Hotel,0,59,2016,February,6,6,2,2,1,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,51.0,Check-Out,2016-10-02
83698,City Hotel,0,59,2016,February,6,6,2,2,1,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,1.0,Check-Out,2016-10-02
83702,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83705,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83706,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83707,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83712,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,99.9,Check-Out,2016-10-02
83713,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83716,City Hotel,0,59,2016,February,6,6,2,2,2,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2016-10-02
83717,City Hotel,0,59,2016,February,6,6,2,2,1,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,B,No Deposit,1.0,,Transient-Party,51.0,Check-Out,2016-10-02
83718,City Hotel,0,59,2016,February,6,6,2,2,1,0.0,0,AUT,BB,0,0,Groups,TA/TO,0,A,B,No Deposit,1.0,,Transient-Party,51.0,Check-Out,2016-10-02
83719,City Hotel,0,0,2016,February,7,10,0,0,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,1,A,K,No Deposit,9.0,,Transient-Party,0.0,Check-Out,2016-10-02
83720,City Hotel,0,20,2016,February,7,7,2,1,1,0.0,0,CHE,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,86.0,Check-Out,2016-10-02
83721,City Hotel,0,20,2016,February,7,8,1,1,2,0.0,0,FRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,74.8,Check-Out,2016-10-02
83722,City Hotel,0,19,2016,February,7,9,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,80.0,Check-Out,2016-10-02
83727,City Hotel,0,10,2016,February,7,8,1,1,2,0.0,0,PRT,BB,0,1,Direct,Direct,0,A,A,No Deposit,,,Transient,2.0,Check-Out,2016-10-02
83728,City Hotel,0,2,2016,February,7,8,1,1,2,2.0,0,ITA,BB,1,2,Direct,Direct,0,E,F,No Deposit,,,Transient-Party,166.0,Check-Out,2016-10-02
83733,City Hotel,0,9,2016,February,7,8,1,2,2,0.0,0,GBR,SC,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,28.0,,Transient,58.0,Check-Out,2016-11-02
83734,City Hotel,0,66,2016,February,7,8,1,2,3,0.0,0,FRA,BB,0,1,Offline TA/TO,TA/TO,0,A,D,No Deposit,28.0,,Transient,85.0,Check-Out,2016-11-02
83736,City Hotel,0,18,2016,February,7,9,0,2,1,0.0,0,UKR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,67.22,Check-Out,2016-11-02
83737,City Hotel,0,0,2016,February,7,10,0,1,2,0.0,0,USA,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.0,Check-Out,2016-11-02
83738,City Hotel,0,0,2016,February,7,10,0,1,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.0,Check-Out,2016-11-02
83739,City Hotel,0,92,2016,February,7,9,0,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,69.5,Check-Out,2016-11-02
83741,City Hotel,0,4,2016,February,7,8,1,2,2,0.0,0,BEL,HB,0,0,Offline TA/TO,TA/TO,0,A,E,No Deposit,28.0,,Transient,117.0,Check-Out,2016-11-02
83745,City Hotel,0,57,2016,February,7,7,2,2,2,0.0,0,BEL,BB,0,1,Direct,Direct,0,B,B,No Deposit,,,Transient,65.0,Check-Out,2016-11-02
83746,City Hotel,0,4,2016,February,7,7,2,2,1,0.0,0,FRA,BB,1,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,99.9,Check-Out,2016-11-02
83748,City Hotel,0,6,2016,February,7,7,2,2,3,0.0,0,FRA,BB,0,1,Offline TA/TO,TA/TO,0,A,D,No Deposit,28.0,,Transient,90.2,Check-Out,2016-11-02
83749,City Hotel,0,0,2016,February,7,10,0,1,2,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,D,A,No Deposit,9.0,,Transient,106.0,Check-Out,2016-11-02
83750,City Hotel,0,18,2016,February,7,8,1,2,1,0.0,0,POL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,80.0,Check-Out,2016-11-02
83752,City Hotel,0,3,2016,February,7,7,2,2,2,0.0,0,NLD,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,72.07,Check-Out,2016-11-02
83756,City Hotel,0,0,2016,February,7,10,0,1,1,0.0,0,HRV,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,79.0,Check-Out,2016-11-02
83757,City Hotel,0,9,2016,February,7,10,0,1,1,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,86.0,Check-Out,2016-11-02
